	number_of_elements	mean_atomic_mass	wtd_mean_atomic_mass	gmean_atomic_mass	wtd_gmean_atomic_mass	entropy_atomic_mass	wtd_entropy_atomic_mass	range_atomic_mass	wtd_range_atomic_mass	std_atomic_mass	wtd_std_atomic_mass	mean_fie	wtd_mean_fie	gmean_fie	wtd_gmean_fie	entropy_fie	wtd_entropy_fie	range_fie	wtd_range_fie	std_fie	wtd_std_fie	mean_atomic_radius	wtd_mean_atomic_radius	gmean_atomic_radius	wtd_gmean_atomic_radius	entropy_atomic_radius	wtd_entropy_atomic_radius	range_atomic_radius	wtd_range_atomic_radius	std_atomic_radius	wtd_std_atomic_radius	mean_Density	wtd_mean_Density	gmean_Density	wtd_gmean_Density	entropy_Density	wtd_entropy_Density	range_Density	wtd_range_Density	std_Density	wtd_std_Density	mean_ElectronAffinity	wtd_mean_ElectronAffinity	gmean_ElectronAffinity	wtd_gmean_ElectronAffinity	entropy_ElectronAffinity	wtd_entropy_ElectronAffinity	range_ElectronAffinity	wtd_range_ElectronAffinity	std_ElectronAffinity	wtd_std_ElectronAffinity	mean_FusionHeat	wtd_mean_FusionHeat	gmean_FusionHeat	wtd_gmean_FusionHeat	entropy_FusionHeat	wtd_entropy_FusionHeat	range_FusionHeat	wtd_range_FusionHeat	std_FusionHeat	wtd_std_FusionHeat	mean_ThermalConductivity	wtd_mean_ThermalConductivity	gmean_ThermalConductivity	wtd_gmean_ThermalConductivity	entropy_ThermalConductivity	wtd_entropy_ThermalConductivity	range_ThermalConductivity	wtd_range_ThermalConductivity	std_ThermalConductivity	wtd_std_ThermalConductivity	mean_Valence	wtd_mean_Valence	gmean_Valence	wtd_gmean_Valence	entropy_Valence	wtd_entropy_Valence	range_Valence	wtd_range_Valence	std_Valence	wtd_std_Valence	LABEL
77	3	37.603870666666666	31.205578	31.125271068585956	24.531659985368847	0.9531903422235706	1.0447820650908102	43.8343	7.9559	18.63510751150064	20.59618945744995	827.3666666666667	892.15	806.4559133535522	868.8461993872362	1.0726855450196575	0.9386186948076819	453.4	384.975	190.6981092955273	209.90914172035903	135.66666666666666	118.5	124.35762179019851	106.5425302933875	1.0234566202578876	1.0902447695338882	117.0	12.5	49.88208317845419	55.181015253839284	4373.0	3844.75	3759.0900402852994	3310.0850750266018	0.9462210303977758	1.0208376744675927	5614.0	1222.25	2493.2117171765954	2403.803392542743	62.56666666666666	85.4	35.23213399753401	50.93471339144076	0.5958704243985311	0.3910957973503865	138.20000000000002	73.025	64.5898512839973	72.2103255158922	44.93333333333334	59.95	28.51430491480766	39.49975635576204	0.6808865390254764	0.46114624518575525	91.2	49.05	42.48304236856029	47.49323928495273	78.33333333333333	93.75	56.14249425296257	70.55061214260816	0.8579781138631641	0.6808223225354213	124.0	66.0	50.624982853220686	53.59907752108343	3.3333333333333335	3.5	3.3019272488946263	3.464101615137754	1.0888999753452238	0.9799711820833052	1.0	1.25	0.4714045207910317	0.5270462766947298	0
78	3	38.633269	31.97762675	31.688744979160283	24.863992118134636	0.9461655382740689	1.0386169282111681	46.922495	8.72794875	19.67082433682505	21.619349958026298	826.6666666666666	891.625	805.7148796737721	868.2473585836071	1.0725936468448019	0.9382619971852815	453.4	384.975	190.93863470293857	210.28911513543548	134.33333333333334	117.5	123.28551997779634	105.8528983956351	1.0240173955251393	1.0899910952102543	117.0	12.5	49.37160677510461	54.42068642631322	4715.0	4101.25	3915.743722975484	3413.011920309641	0.9128482259396495	0.9969933093892563	6640.0	1478.75	2974.0068370241966	2853.120002733849	78.56666666666668	97.4	56.19343006070678	72.28926543776603	0.8290231077572522	0.6248681568111515	135.8	72.425	56.427967848891704	61.69979290438862	45.73333333333333	60.55	30.079787609787502	41.11529388183722	0.7075589685961761	0.48410246393994144	89.0	48.5	41.907941437817676	46.854467354897025	85.33333333333333	99.0	60.73177943751326	74.83314773547883	0.8705353455735148	0.7222739914513605	124.0	66.0	51.67419300020293	52.43832355994781	3.6666666666666665	3.75	3.634241185664279	3.7224194364083982	1.0900596587107838	1.009613758174038	1.0	1.25	0.4714045207910317	0.4409585518440985	0
79	4	42.936201749999995	31.591602375	36.51109461277776	24.697267065830783	1.2692076871414186	1.356378828276635	46.922495	5.2336279999999995	18.5943993804785	23.06579165735665	810.625	891.8875	794.6868014454893	868.5467273747416	1.3657987628655488	1.0863841599264374	453.4	448.2	167.67580885446773	215.72461611971872	139.75	118.0	130.75707681676352	106.19715454737862	1.3303176999908595	1.3162634454647402	117.0	27.0	43.77427897750002	56.45850245977128	5504.75	3973.0	4662.937001061603	3361.1545365104575	1.238438425788833	1.3738178304899737	6640.0	383.75	2916.2737675842436	2999.01980862081	62.85	91.4	40.85442193344037	60.67975787979378	1.0109073729702795	0.5887667102775488	138.20000000000002	74.9875	55.93860473769435	70.16888555478134	37.75	60.25	24.755736172321754	40.2994304032715	0.9486383466262546	0.5158110511414348	91.2	50.775	38.83822215292559	50.092888716862795	83.75	96.375	64.85878031572265	72.66033568114217	1.2114596134225502	0.8626669121863588	124.0	66.0	44.83511458667191	52.58683295274588	3.5	3.625	3.464101615137755	3.5909384820520804	1.3760552852604169	1.162020289238587	1.0	1.625	0.5	0.5	0
80	3	37.603870666666666	31.205578	31.125271068585956	24.531659985368847	0.9531903422235706	1.0447820650908102	43.8343	7.9559	18.63510751150064	20.59618945744995	827.3666666666667	892.15	806.4559133535522	868.8461993872362	1.0726855450196575	0.9386186948076819	453.4	384.975	190.6981092955273	209.90914172035903	135.66666666666666	118.5	124.35762179019851	106.5425302933875	1.0234566202578876	1.0902447695338882	117.0	12.5	49.88208317845419	55.181015253839284	4373.0	3844.75	3759.0900402852994	3310.0850750266018	0.9462210303977758	1.0208376744675927	5614.0	1222.25	2493.2117171765954	2403.803392542743	62.56666666666666	85.4	35.23213399753401	50.93471339144076	0.5958704243985311	0.3910957973503865	138.20000000000002	73.025	64.5898512839973	72.2103255158922	44.93333333333334	59.95	28.51430491480766	39.49975635576204	0.6808865390254764	0.46114624518575525	91.2	49.05	42.48304236856029	47.49323928495273	78.33333333333333	93.75	56.14249425296257	70.55061214260816	0.8579781138631641	0.6808223225354213	124.0	66.0	50.624982853220686	53.59907752108343	3.3333333333333335	3.5	3.3019272488946263	3.464101615137754	1.0888999753452238	0.9799711820833052	1.0	1.25	0.4714045207910317	0.5270462766947298	0
81	3	38.55333733333333	31.917678	31.64570679955535	24.83866097771946	0.9467229215304115	1.0391101351449747	46.6827	8.668	19.58848882369747	21.538560071399985	818.9	885.8	797.3998539695044	861.5183784175223	1.071452281330095	0.934188577170997	453.4	384.975	193.9266528011729	214.72796743787242	133.33333333333334	116.75	122.46903562789956	105.3266870797667	1.0243380858951783	1.0896981823383858	117.0	12.5	49.032868794536405	53.88129958013675	4717.666666666667	4103.25	3916.916628159595	3413.7786308871055	0.912594029730007	0.9968053296488859	6648.0	1480.75	2977.7593739066438	2856.62729941758	94.66666666666667	109.475	67.82322017726331	83.24218268868786	0.8744146689577212	0.7282279389223086	135.8	72.425	56.77877146336374	57.40225266582411	46.06666666666666	60.8	30.68639772021952	41.735609180644865	0.7177055457469539	0.49311752834777367	89.0	48.5	41.6750391588165	46.592822527843396	82.33333333333333	96.75	58.85225890736551	73.08939408652185	0.8669609122791009	0.7062522807913846	124.0	66.0	50.99237415753675	52.740191294474634	3.0	3.25	2.8844991406148166	3.130169160146574	1.0608569471580214	0.9251290835720822	2.0	1.5	0.816496580927726	0.8660254037844386	0
82	4	42.87625299999999	31.561628	36.47389754241378	24.684683218491244	1.269484895645745	1.3562828010576355	46.6827	5.2336279999999995	18.543043719422844	23.015619557882356	804.8	888.975	788.5279209463888	865.1745308261906	1.365101508544983	1.0825627540673008	453.4	451.1125	169.71178509461268	218.73326221679227	139.0	117.625	130.10706293435013	105.9328643476527	1.3304299460202782	1.3146109730180287	117.0	27.375	43.583253664681806	56.097014180792186	5506.75	3974.0	4663.9844990499605	3361.5320458898136	1.2383175371885418	1.3737923575273698	6648.0	383.75	2918.6033796149827	3001.1739890416216	74.92500000000001	97.4375	47.04448487102065	65.11464287951112	1.0340886448673237	0.6863893818651112	138.20000000000002	74.9875	59.892168728474005	67.35031551522235	38.0	60.375	25.12923129861394	40.60229542765751	0.9569060188994222	0.5217073459928407	91.2	50.775	38.70167955011772	49.9277978685221	81.5	95.25	63.347448262149015	71.80878423937034	1.210621448363434	0.8482526669519108	124.0	66.0	44.18427322023075	52.87485224565644	3.0	3.375	2.9129506302439405	3.292905106941003	1.3579778549873245	1.0812402882884384	2.0	1.75	0.7071067811865476	0.7905694150420949	0
83	3	37.603870666666666	31.205578	31.125271068585956	24.531659985368847	0.9531903422235706	1.0447820650908102	43.8343	7.9559	18.63510751150064	20.59618945744995	827.3666666666667	892.15	806.4559133535522	868.8461993872362	1.0726855450196575	0.9386186948076819	453.4	384.975	190.6981092955273	209.90914172035903	135.66666666666666	118.5	124.35762179019851	106.5425302933875	1.0234566202578876	1.0902447695338882	117.0	12.5	49.88208317845419	55.181015253839284	4373.0	3844.75	3759.0900402852994	3310.0850750266018	0.9462210303977758	1.0208376744675927	5614.0	1222.25	2493.2117171765954	2403.803392542743	62.56666666666666	85.4	35.23213399753401	50.93471339144076	0.5958704243985311	0.3910957973503865	138.20000000000002	73.025	64.5898512839973	72.2103255158922	44.93333333333334	59.95	28.51430491480766	39.49975635576204	0.6808865390254764	0.46114624518575525	91.2	49.05	42.48304236856029	47.49323928495273	78.33333333333333	93.75	56.14249425296257	70.55061214260816	0.8579781138631641	0.6808223225354213	124.0	66.0	50.624982853220686	53.59907752108343	3.3333333333333335	3.5	3.3019272488946263	3.464101615137754	1.0888999753452238	0.9799711820833052	1.0	1.25	0.4714045207910317	0.5270462766947298	0
84	3	38.55333733333333	31.917678	31.64570679955535	24.83866097771946	0.9467229215304115	1.0391101351449747	46.6827	8.668	19.58848882369747	21.538560071399985	818.9	885.8	797.3998539695044	861.5183784175223	1.071452281330095	0.934188577170997	453.4	384.975	193.9266528011729	214.72796743787242	133.33333333333334	116.75	122.46903562789956	105.3266870797667	1.0243380858951783	1.0896981823383858	117.0	12.5	49.032868794536405	53.88129958013675	4717.666666666667	4103.25	3916.916628159595	3413.7786308871055	0.912594029730007	0.9968053296488859	6648.0	1480.75	2977.7593739066438	2856.62729941758	94.66666666666667	109.475	67.82322017726331	83.24218268868786	0.8744146689577212	0.7282279389223086	135.8	72.425	56.77877146336374	57.40225266582411	46.06666666666666	60.8	30.68639772021952	41.735609180644865	0.7177055457469539	0.49311752834777367	89.0	48.5	41.6750391588165	46.592822527843396	82.33333333333333	96.75	58.85225890736551	73.08939408652185	0.8669609122791009	0.7062522807913846	124.0	66.0	50.99237415753675	52.740191294474634	3.0	3.25	2.8844991406148166	3.130169160146574	1.0608569471580214	0.9251290835720822	2.0	1.5	0.816496580927726	0.8660254037844386	0
85	4	42.87625299999999	31.561628	36.47389754241378	24.684683218491244	1.269484895645745	1.3562828010576355	46.6827	5.2336279999999995	18.543043719422844	23.015619557882356	804.8	888.975	788.5279209463888	865.1745308261906	1.365101508544983	1.0825627540673008	453.4	451.1125	169.71178509461268	218.73326221679227	139.0	117.625	130.10706293435013	105.9328643476527	1.3304299460202782	1.3146109730180287	117.0	27.375	43.583253664681806	56.097014180792186	5506.75	3974.0	4663.9844990499605	3361.5320458898136	1.2383175371885418	1.3737923575273698	6648.0	383.75	2918.6033796149827	3001.1739890416216	74.92500000000001	97.4375	47.04448487102065	65.11464287951112	1.0340886448673237	0.6863893818651112	138.20000000000002	74.9875	59.892168728474005	67.35031551522235	38.0	60.375	25.12923129861394	40.60229542765751	0.9569060188994222	0.5217073459928407	91.2	50.775	38.70167955011772	49.9277978685221	81.5	95.25	63.347448262149015	71.80878423937034	1.210621448363434	0.8482526669519108	124.0	66.0	44.18427322023075	52.87485224565644	3.0	3.375	2.9129506302439405	3.292905106941003	1.3579778549873245	1.0812402882884384	2.0	1.75	0.7071067811865476	0.7905694150420949	0
86	3	37.603870666666666	31.205578	31.125271068585956	24.531659985368847	0.9531903422235706	1.0447820650908102	43.8343	7.9559	18.63510751150064	20.59618945744995	827.3666666666667	892.15	806.4559133535522	868.8461993872362	1.0726855450196575	0.9386186948076819	453.4	384.975	190.6981092955273	209.90914172035903	135.66666666666666	118.5	124.35762179019851	106.5425302933875	1.0234566202578876	1.0902447695338882	117.0	12.5	49.88208317845419	55.181015253839284	4373.0	3844.75	3759.0900402852994	3310.0850750266018	0.9462210303977758	1.0208376744675927	5614.0	1222.25	2493.2117171765954	2403.803392542743	62.56666666666666	85.4	35.23213399753401	50.93471339144076	0.5958704243985311	0.3910957973503865	138.20000000000002	73.025	64.5898512839973	72.2103255158922	44.93333333333334	59.95	28.51430491480766	39.49975635576204	0.6808865390254764	0.46114624518575525	91.2	49.05	42.48304236856029	47.49323928495273	78.33333333333333	93.75	56.14249425296257	70.55061214260816	0.8579781138631641	0.6808223225354213	124.0	66.0	50.624982853220686	53.59907752108343	3.3333333333333335	3.5	3.3019272488946263	3.464101615137754	1.0888999753452238	0.9799711820833052	1.0	1.25	0.4714045207910317	0.5270462766947298	0
87	3	38.55333733333333	31.917678	31.64570679955535	24.83866097771946	0.9467229215304115	1.0391101351449747	46.6827	8.668	19.58848882369747	21.538560071399985	818.9	885.8	797.3998539695044	861.5183784175223	1.071452281330095	0.934188577170997	453.4	384.975	193.9266528011729	214.72796743787242	133.33333333333334	116.75	122.46903562789956	105.3266870797667	1.0243380858951783	1.0896981823383858	117.0	12.5	49.032868794536405	53.88129958013675	4717.666666666667	4103.25	3916.916628159595	3413.7786308871055	0.912594029730007	0.9968053296488859	6648.0	1480.75	2977.7593739066438	2856.62729941758	94.66666666666667	109.475	67.82322017726331	83.24218268868786	0.8744146689577212	0.7282279389223086	135.8	72.425	56.77877146336374	57.40225266582411	46.06666666666666	60.8	30.68639772021952	41.735609180644865	0.7177055457469539	0.49311752834777367	89.0	48.5	41.6750391588165	46.592822527843396	82.33333333333333	96.75	58.85225890736551	73.08939408652185	0.8669609122791009	0.7062522807913846	124.0	66.0	50.99237415753675	52.740191294474634	3.0	3.25	2.8844991406148166	3.130169160146574	1.0608569471580214	0.9251290835720822	2.0	1.5	0.816496580927726	0.8660254037844386	0
88	4	42.87625299999999	31.561628	36.47389754241378	24.684683218491244	1.269484895645745	1.3562828010576355	46.6827	5.2336279999999995	18.543043719422844	23.015619557882356	804.8	888.975	788.5279209463888	865.1745308261906	1.365101508544983	1.0825627540673008	453.4	451.1125	169.71178509461268	218.73326221679227	139.0	117.625	130.10706293435013	105.9328643476527	1.3304299460202782	1.3146109730180287	117.0	27.375	43.583253664681806	56.097014180792186	5506.75	3974.0	4663.9844990499605	3361.5320458898136	1.2383175371885418	1.3737923575273698	6648.0	383.75	2918.6033796149827	3001.1739890416216	74.92500000000001	97.4375	47.04448487102065	65.11464287951112	1.0340886448673237	0.6863893818651112	138.20000000000002	74.9875	59.892168728474005	67.35031551522235	38.0	60.375	25.12923129861394	40.60229542765751	0.9569060188994222	0.5217073459928407	91.2	50.775	38.70167955011772	49.9277978685221	81.5	95.25	63.347448262149015	71.80878423937034	1.210621448363434	0.8482526669519108	124.0	66.0	44.18427322023075	52.87485224565644	3.0	3.375	2.9129506302439405	3.292905106941003	1.3579778549873245	1.0812402882884384	2.0	1.75	0.7071067811865476	0.7905694150420949	0
89	3	75.308055	63.502416249999996	61.261434905533505	50.40932866363933	0.9087797046340647	1.0027190561224661	110.81997000000001	20.683617500000004	46.70023888386387	46.831364052731466	695.0	717.875	685.2798190876568	709.2929423714008	1.085193765565183	0.9953545739390628	248.39999999999998	258.725	111.45555167868488	106.81674728243694	156.66666666666666	145.25	151.7209793538332	140.31851269449035	1.0670720952993502	1.086098419243974	96.0	17.5	39.330508373130506	41.006435809245566	5792.0	4926.5	5032.450299994339	4151.199459634216	0.9797075069204916	1.063355709039976	6570.0	1060.0	2693.8463207837226	2904.9900171945515	81.76666666666667	94.725	74.1985997125086	85.95049783191386	1.0002756730618145	0.807813037021593	85.6	54.8	37.20791433134742	41.35208915856341	24.233333333333334	30.725	17.239305280080337	22.519863281186677	0.8022065956139035	0.5845806957963082	43.900000000000006	23.525000000000002	18.800768305813698	20.824711549289493	87.66666666666667	103.25	57.98889997648997	73.54132792652022	0.8365773996292951	0.6844739788141334	137.0	71.75	56.60584971734125	58.09068580915341	3.6666666666666665	3.75	3.634241185664279	3.7224194364083982	1.0900596587107838	1.009613758174038	1.0	1.25	0.4714045207910317	0.4409585518440985	0
90	3	74.27865666666666	62.7303675	60.17211375014175	49.73555754810473	0.9024765342072851	0.9968260692963176	110.81997000000001	20.765117500000002	47.08231239916348	46.86160514053184	695.6999999999999	718.4	685.9100859957506	709.7821503734973	1.0851158968321006	0.9955974716685616	248.39999999999998	258.725	111.8699244658724	106.99214924469926	158.0	146.25	153.0403584420991	141.23268815558745	1.0675191789049325	1.0877747427660356	96.0	16.5	39.21734310225516	41.30072638586397	5450.0	4670.0	4831.121528700188	4026.0109532659035	0.997328260687504	1.0762624272232435	5544.0	803.5	2316.2176063573993	2541.1115677986277	65.76666666666667	82.725	46.52100796616887	60.56036046858291	0.8092965402924281	0.5973343831966563	117.89999999999999	62.875	49.74497182853984	54.829389422502636	23.433333333333337	30.125	16.34209701386707	21.634993424305726	0.7762448627927292	0.5545063930060482	43.900000000000006	23.525000000000002	19.172955490018285	21.326398612465674	80.66666666666667	98.0	53.60688446508357	69.33272032517273	0.8189955108412605	0.6404825939007814	137.0	71.75	55.94243072619883	59.573017755057904	3.3333333333333335	3.5	3.3019272488946263	3.464101615137754	1.0888999753452238	0.9799711820833052	1.0	1.25	0.4714045207910317	0.5270462766947298	0
91	4	70.44229125000001	63.116391875	59.85996347493975	50.0713098162187	1.2265536531002723	1.1573343215627323	110.81997000000001	27.745742500000002	41.312361400310984	45.95697030568691	711.875	718.1375	703.8188899885436	709.5375042103962	1.3756389318834485	1.1792141148321527	248.39999999999998	298.2	100.85163298132558	104.63545646672544	156.5	145.75	152.77960316289352	140.77485835843274	1.3626123218170916	1.2700290537173418	96.0	36.5	34.0624426605022	40.929817981515626	6312.5	4798.25	5628.3808083392905	4088.126036912127	1.2947601984029258	1.372172333628589	6570.0	552.25	2501.073119682829	3013.0986542096493	65.25	88.725	50.323599233680746	72.14702440956839	1.1674948394028972	0.784939365435318	117.89999999999999	64.83749999999999	43.089702946295645	52.129190479039664	21.625	30.425	16.306456336047845	22.072994676861086	1.113126775478405	0.6550762971280151	43.900000000000006	23.525000000000002	16.897096644098358	21.870342361289183	85.5	100.625	62.6491850015471	71.40602440600681	1.183807711608973	0.8168401630558924	137.0	71.75	49.16553671017942	58.52990688528387	3.5	3.625	3.464101615137755	3.5909384820520804	1.3760552852604169	1.162020289238587	1.0	1.625	0.5	0.5	0
92	3	74.27865666666666	62.7303675	60.17211375014175	49.73555754810473	0.9024765342072851	0.9968260692963176	110.81997000000001	20.765117500000002	47.08231239916348	46.86160514053184	695.6999999999999	718.4	685.9100859957506	709.7821503734973	1.0851158968321006	0.9955974716685616	248.39999999999998	258.725	111.8699244658724	106.99214924469926	158.0	146.25	153.0403584420991	141.23268815558745	1.0675191789049325	1.0877747427660356	96.0	16.5	39.21734310225516	41.30072638586397	5450.0	4670.0	4831.121528700188	4026.0109532659035	0.997328260687504	1.0762624272232435	5544.0	803.5	2316.2176063573993	2541.1115677986277	65.76666666666667	82.725	46.52100796616887	60.56036046858291	0.8092965402924281	0.5973343831966563	117.89999999999999	62.875	49.74497182853984	54.829389422502636	23.433333333333337	30.125	16.34209701386707	21.634993424305726	0.7762448627927292	0.5545063930060482	43.900000000000006	23.525000000000002	19.172955490018285	21.326398612465674	80.66666666666667	98.0	53.60688446508357	69.33272032517273	0.8189955108412605	0.6404825939007814	137.0	71.75	55.94243072619883	59.573017755057904	3.3333333333333335	3.5	3.3019272488946263	3.464101615137754	1.0888999753452238	0.9799711820833052	1.0	1.25	0.4714045207910317	0.5270462766947298	0
93	3	73.97633833333335	62.503628750000004	59.84459097164126	49.532382413660876	0.9004842475886616	0.9949684099482619	110.81997000000001	20.99185625	47.20246390097844	46.877998138534174	680.6333333333333	707.1	672.0798115838143	699.0211548017975	1.0864186597622023	0.9899489476237027	248.39999999999998	258.725	104.6708279427569	104.97106479618296	159.66666666666666	147.5	154.65824111438013	142.35100734256747	1.0678660560453639	1.0896593644521788	96.0	15.25	39.20317447463775	41.77053719762026	5315.333333333333	4569.0	4747.041475864355	3973.344762774088	1.0037386485329503	1.0806208189142406	5140.0	702.5	2179.0525973969106	2406.087372570756	60.53333333333333	78.8	0.0	0.0	0.5775242888165387	0.426650997146807	133.6	66.8	55.25729715511689	60.20557375452135	23.233333333333334	29.975	16.10173714265339	21.395896024834958	0.7687587226266421	0.5463393760477405	43.900000000000006	23.525000000000002	19.275257600238593	21.45814401210982	56.9	80.175	24.670338711504836	38.739512291634384	0.44947393153643733	0.28189843418249083	142.3	73.075	65.86718960656107	73.6258616248394	3.6666666666666665	3.75	3.634241185664279	3.7224194364083982	1.0900596587107838	1.009613758174038	1.0	1.25	0.4714045207910317	0.4409585518440985	0
94	4	69.44350375	62.616998124999995	58.818609188246825	49.63386601937593	1.2212939524493458	1.1491882368171435	110.81997000000001	27.859111875000004	41.62564374063142	45.944525034490034	701.0999999999999	712.75	693.6263761574235	704.3811031052614	1.3761614964201199	1.172651796349867	248.39999999999998	303.5875	97.33262556820297	103.88878669038348	158.75	146.875	154.992595018359	141.7907452150759	1.363051325750917	1.2757142701722897	96.0	36.0	33.98804937033015	41.51656295985977	5955.0	4619.5	5387.237502117916	3999.5911711111416	1.3065165503699436	1.36615029423875	5544.0	602.75	2188.315105280773	2706.779636394511	49.325	80.7625	0.0	0.0	0.8092965402924281	0.5306144272603834	133.6	66.8	51.642103704245045	63.22203927429104	20.875	30.05	15.492600463123512	21.51511259102386	1.0900118324185084	0.6282792706639526	43.900000000000006	23.525000000000002	17.18536804959382	22.28689356998862	62.425	89.0875	33.00183639399709	51.82582147201796	0.9313798903632116	0.5584360761279173	142.3	74.0375	57.8397949080043	69.67131762784453	3.5	3.625	3.464101615137755	3.5909384820520804	1.3760552852604169	1.162020289238587	1.0	1.625	0.5	0.5	0
95	3	105.50349	117.24227714285715	98.11515501190412	113.10756422357896	1.0350173053368645	0.8592173754758525	83.06047000000001	61.59928571428572	35.8047111163722	28.671655078146184	711.5333333333333	739.2428571428571	699.44939184443	726.495388798217	1.0822789230732546	0.8917765765587842	295.9	367.6428571428571	126.06189837624301	132.42150295342688	165.33333333333334	157.42857142857142	162.54821133602383	154.39699239521156	1.081441327147604	0.9961157586562694	74.0	53.714285714285715	30.922843048824316	33.254669083799584	6905.666666666667	6707.714285714286	6868.935238142636	6687.621325816212	1.0932295252883666	0.9704737322411612	1728.0	2702.0	720.7183145230105	568.9618923272762	55.63333333333333	74.92857142857142	42.684827338425876	63.368227502627214	0.8780038939269936	0.6043155624919142	87.5	56.72857142857143	36.12721350388867	39.209251418834775	13.266666666666666	15.028571428571428	11.96452020204694	13.518168951311603	1.0071313246921147	0.7370633898417718	13.399999999999999	9.457142857142856	5.483510635431364	6.128440077032472	38.666666666666664	28.71428571428571	29.102294312558136	23.880930891625322	0.8328659331732149	0.9845272129627299	66.0	10.0	28.871362204709975	23.313937516852068	3.6666666666666665	4.142857142857142	3.5568933044900626	4.016908773875971	1.0670895187820832	0.8169151695570782	2.0	2.4285714285714284	0.9428090415820634	1.0983392947305521	0
96	3	56.94820000000001	61.027849999999994	55.14410933293573	59.81815917304618	1.0671300070412948	0.9200860424208692	34.843599999999995	23.085849999999997	14.246213600345412	12.542932131682763	766.4333333333334	810.1	752.3701066805189	800.9202277086052	1.080385250176502	0.9343556892171502	357.20000000000005	307.525	145.8528101279582	127.02075727131285	154.66666666666666	145.0	151.1043823096316	142.52033505322507	1.0759435110491304	0.9927032282416004	80.0	53.75	32.67346867958092	28.538473057338653	5050.333333333333	6278.375	4119.249496075985	5703.111483231894	0.9411192079632793	0.7669419285187604	6324.0	3743.25	2625.725592838842	2385.3286082727564	32.02333333333333	37.39625	14.26420375084836	22.611472508126987	0.5565332092172279	0.5581855913638296	75.63	28.95375	32.962732828992735	32.18440355116814	16.68	18.355	14.834477085003064	16.877250266665552	0.9843581887177772	0.8554077866828219	19.16	9.32	8.082788297776125	7.613790120564133	109.66666666666667	83.25	92.44335465376481	74.74050823598758	0.9314650336653435	1.0507291496432272	150.0	20.75	64.9632374672185	53.15334211296387	3.3333333333333335	3.625	3.1072325059538586	3.4538472652255137	1.0296530140645737	0.8905397204999552	3.0	1.625	1.247219128924647	1.1486707293408518	0
97	4	69.6782	67.53075	65.21503066723594	64.94888295287265	1.3215240843246618	1.242593534199451	67.7902	23.085849999999997	25.26607708885572	19.336493792308882	757.575	806.1625	746.9697129886813	796.707587612071	1.37225751360551	1.1943158973490156	357.20000000000005	281.4	127.2406848260414	130.65840003612473	157.25	146.125	154.46453485938773	143.52308236571275	1.3691715646499132	1.3004874339983719	80.0	37.875	28.647643882176418	29.63739192304208	6410.25	6605.375	5203.642415095749	5911.318653162258	1.232630674119143	1.1497031451167246	8940.0	2759.0	3273.9801751843274	2451.9016599366296	55.4175	51.13375	24.5715786860692	29.323451937442947	0.9254445196255148	0.9607905082994845	123.22999999999999	28.95375	49.56578879378397	41.8359413363677	15.335	18.0425	13.858741443809707	16.460825464177994	1.2807517833268192	1.0427960353043053	19.16	9.32	7.377375888485011	8.125589209405064	189.75	127.125	135.76064314507332	92.37112165670156	1.0880246447716764	1.305520301054712	380.0	35.0	149.68362468887503	138.38894464515582	2.75	3.375	2.3403473193207156	3.0106687283841618	1.240684291953396	1.0076121040162174	4.0	1.75	1.479019945774904	1.541103500742244	0
98	4	58.59765	61.990474999999996	57.134232731818706	60.79194441974749	1.362180017654183	1.19185839251347	34.843599999999995	23.085849999999997	12.664043878931404	12.194306462033826	761.2	807.975	750.6466672753486	798.6660747601507	1.372458867968678	1.1965014358473263	357.20000000000005	281.4	126.63706013643875	129.0321859072379	152.25	143.625	149.55460683996597	141.22359416023406	1.3686408690938556	1.2880926128582086	80.0	40.375	28.603976996215053	27.899372752805753	6027.75	6414.125	5002.540062616957	5795.967426607976	1.251194972817237	1.1339199059228195	7410.0	2759.0	2834.9349529574747	2212.057978444507	53.6175	50.23375	24.21160476970379	29.10786497867011	0.9370114425713754	0.9564840286706386	116.03	28.95375	47.051359371967145	40.18676383462595	15.785	18.2675	14.380434405483143	16.767785767045254	1.2907205959009103	1.0604715778354528	19.16	9.32	7.169496146871131	7.885283761539593	182.25	123.375	133.32812469479643	91.53984215699955	1.1087699970716183	1.3184037377959288	350.0	31.25	137.73230376349625	128.54084953819157	3.0	3.5	2.7831576837137404	3.2831575287964063	1.308605387253449	1.0761915482181001	3.0	1.625	1.224744871391589	1.3228756555322954	0
